TOF[ns],MQ1,MQ2,MQ4,MQ14,MQ16,MQ18,MQ20,MQ28,MQ29,MQ30,MQ38,MQ39,MQ40
45.7,0,0,0,0.863,0,0,0,0,0,0,0,0,0
45.8,0,0,0,0.894,0,0,0,0,0,0,0,0,0
45.9,0,0,0,0.922,0,0,0,0,0,0,0,0,0
46,0,0,0,0.945,0,0,0,0,0,0,0,0,0
46.1,0,0,0,0.963,0,0,0,0,0,0,0,0,0
46.2,0,0,0,0.978,0,0,0,0,0,0,0,0,0
46.3,0,0,0,0.989,0,0,0,0,0,0,0,0,0
46.4,0,0,0,0.996,0,0,0,0,0,0,0,0,0
46.5,0,0,0,1,0,0,0,0,0,0,0,0,0
46.6,0,0,0,1,0,0,0,0,0,0,0,0,0
46.7,0,0,0,0.997,0,0,0,0,0,0,0,0,0
46.8,0,0,0,0.992,0,0,0,0,0,0,0,0,0
46.9,0,0,0,0.984,0,0,0,0,0,0,0,0,0
47,0,0,0,0.974,0,0,0,0,0,0,0,0,0
47.1,0,0,0,0.961,0,0,0,0,0,0,0,0,0
47.2,0,0,0,0.947,0,0,0,0,0,0,0,0,0
47.3,0,0,0,0.931,0,0,0,0,0,0,0,0,0
47.4,0,0,0,0.914,0,0,0,0,0,0,0,0,0
47.5,0,0,0,0.896,0,0,0,0,0,0,0,0,0
47.6,0,0,0,0.877,0,0,0,0,0,0,0,0,0
47.7,0,0,0,0.857,0,0,0,0,0,0,0,0,0
47.8,0,0,0,0.837,0,0,0,0,0,0,0,0,0
47.9,0,0,0,0.816,0,0,0,0,0,0,0,0,0
48,0,0,0,0.795,0,0,0,0,0,0,0,0,0
48.1,0,0,0,0.773,0.001,0,0,0,0,0,0,0,0
48.2,0,0,0,0.752,0.001,0,0,0,0,0,0,0,0
48.3,0,0,0,0.73,0.002,0,0,0,0,0,0,0,0
48.4,0,0,0,0.708,0.002,0,0,0,0,0,0,0,0
48.5,0,0,0,0.687,0.004,0,0,0,0,0,0,0,0
48.6,0,0,0,0.666,0.005,0,0,0,0,0,0,0,0
48.7,0,0,0,0.645,0.007,0,0,0,0,0,0,0,0
48.8,0,0,0,0.624,0.01,0.001,0,0,0,0,0,0,0
48.9,0,0,0,0.604,0.014,0.001,0,0,0,0,0,0,0
49,0,0,0,0.584,0.018,0.001,0,0,0,0,0,0,0
49.1,0,0,0,0.564,0.024,0.001,0,0,0,0,0,0,0
49.2,0,0,0,0.545,0.03,0.002,0,0,0,0,0,0,0
49.3,0,0,0,0.526,0.039,0.003,0,0,0,0,0,0,0
49.4,0,0,0,0.508,0.048,0.003,0,0,0,0,0,0,0
49.5,0,0,0,0.49,0.06,0.004,0,0,0,0,0,0,0
49.6,0,0,0,0.473,0.073,0.006,0,0,0,0,0,0,0
49.7,0,0,0,0.456,0.088,0.007,0,0,0,0,0,0,0
49.8,0,0,0,0.44,0.106,0.009,0,0,0,0,0,0,0
49.9,0,0,0,0.424,0.125,0.012,0,0,0,0,0,0,0
50,0,0,0,0.409,0.146,0.014,0,0,0,0,0,0,0
50.1,0,0,0,0.394,0.169,0.018,0,0,0,0,0,0,0
50.2,0,0,0,0.38,0.195,0.022,0,0,0,0,0,0,0
50.3,0,0,0,0.366,0.222,0.026,0,0,0,0,0,0,0
50.4,0,0,0,0.352,0.25,0.031,0,0,0,0,0,0,0
50.5,0,0,0,0.339,0.281,0.037,0,0,0,0,0,0,0
50.6,0,0,0,0.326,0.313,0.044,0,0,0,0,0,0,0
50.7,0,0,0,0.314,0.346,0.052,0,0,0,0,0,0,0
50.8,0,0,0,0.302,0.379,0.061,0,0,0,0,0,0,0
50.9,0,0,0,0.291,0.414,0.07,0,0,0,0,0,0,0
51,0,0,0,0.28,0.449,0.081,0,0,0,0,0,0,0
51.1,0,0,0,0.27,0.485,0.093,0,0,0,0,0,0,0
51.2,0,0,0,0.259,0.521,0.105,0,0,0,0,0,0,0
51.3,0,0,0,0.25,0.556,0.119,0,0,0,0,0,0,0
51.4,0,0,0,0.24,0.591,0.134,0,0,0,0,0,0,0
51.5,0,0,0,0.231,0.626,0.15,0,0,0,0,0,0,0
51.6,0,0,0,0.222,0.659,0.167,0,0,0,0,0,0,0
51.7,0,0,0,0.214,0.692,0.185,0,0,0,0,0,0,0
51.8,0,0,0,0.206,0.723,0.204,0,0,0,0,0,0,0
51.9,0,0,0,0.198,0.753,0.225,0,0,0,0,0,0,0
52,0,0,0,0.19,0.782,0.246,0,0,0,0,0,0,0
52.1,0,0,0,0.183,0.809,0.268,0,0,0,0,0,0,0
52.2,0,0,0,0.176,0.834,0.29,0,0,0,0,0,0,0
52.3,0,0,0,0.169,0.858,0.314,0,0,0,0,0,0,0
52.4,0,0,0,0.163,0.879,0.338,0,0,0,0,0,0,0
52.5,0,0,0,0.156,0.899,0.362,0,0,0,0,0,0,0
52.6,0,0,0,0.15,0.918,0.387,0.001,0,0,0,0,0,0
52.7,0,0,0,0.145,0.934,0.413,0.001,0,0,0,0,0,0
52.8,0,0,0,0.139,0.948,0.439,0.001,0,0,0,0,0,0
52.9,0,0,0,0.134,0.961,0.465,0.002,0,0,0,0,0,0
53,0,0,0,0.128,0.971,0.491,0.002,0,0,0,0,0,0
53.1,0,0,0,0.123,0.98,0.517,0.003,0,0,0,0,0,0
53.2,0,0,0,0.119,0.987,0.543,0.005,0,0,0,0,0,0
53.3,0,0,0,0.114,0.993,0.568,0.006,0,0,0,0,0,0
53.4,0,0,0,0.11,0.997,0.594,0.008,0,0,0,0,0,0
53.5,0,0,0,0.105,0.999,0.619,0.011,0,0,0,0,0,0
53.6,0,0,0,0.101,1,0.644,0.014,0,0,0,0,0,0
53.7,0,0,0,0.097,0.999,0.668,0.018,0,0,0,0,0,0
53.8,0,0,0,0.094,0.998,0.692,0.023,0,0,0,0,0,0
53.9,0,0,0,0.09,0.994,0.715,0.029,0,0,0,0,0,0
54,0,0,0,0.087,0.99,0.737,0.036,0,0,0,0,0,0
54.1,0,0,0,0.083,0.985,0.759,0.044,0,0,0,0,0,0
54.2,0,0,0,0.08,0.978,0.78,0.053,0,0,0,0,0,0
54.3,0,0,0,0.077,0.971,0.8,0.063,0,0,0,0,0,0
54.4,0,0,0,0.074,0.963,0.819,0.075,0,0,0,0,0,0
54.5,0,0,0,0.071,0.953,0.837,0.089,0,0,0,0,0,0
54.6,0,0,0,0.068,0.944,0.854,0.104,0,0,0,0,0,0
54.7,0,0,0,0.066,0.933,0.871,0.12,0,0,0,0,0,0
54.8,0,0,0,0.063,0.922,0.886,0.138,0,0,0,0,0,0
54.9,0,0,0,0.061,0.91,0.9,0.158,0,0,0,0,0,0
55,0,0,0,0.058,0.898,0.914,0.179,0,0,0,0,0,0
55.1,0,0,0,0.056,0.886,0.926,0.202,0,0,0,0,0,0
55.2,0,0,0,0.054,0.873,0.937,0.226,0,0,0,0,0,0
55.3,0,0,0,0.052,0.859,0.948,0.251,0,0,0,0,0,0
55.4,0,0,0,0.05,0.846,0.957,0.277,0,0,0,0,0,0
55.5,0,0,0,0.048,0.832,0.966,0.305,0,0,0,0,0,0
55.6,0,0,0,0.046,0.818,0.973,0.334,0,0,0,0,0,0
55.7,0,0,0,0.044,0.804,0.979,0.363,0,0,0,0,0,0
55.8,0,0,0,0.043,0.789,0.985,0.393,0,0,0,0,0,0
55.9,0,0,0,0.041,0.775,0.99,0.423,0,0,0,0,0,0
56,0,0,0,0.039,0.761,0.993,0.454,0,0,0,0,0,0
56.1,0,0,0,0.038,0.746,0.996,0.485,0,0,0,0,0,0
56.2,0,0,0,0.036,0.732,0.998,0.517,0,0,0,0,0,0
56.3,0,0,0,0.035,0.717,1,0.548,0,0,0,0,0,0
56.4,0,0,0,0.034,0.703,1,0.578,0,0,0,0,0,0
56.5,0,0,0,0.032,0.689,1,0.609,0,0,0,0,0,0
56.6,0,0,0,0.031,0.674,0.999,0.638,0,0,0,0,0,0
56.7,0,0,0,0.03,0.66,0.997,0.668,0,0,0,0,0,0
56.8,0,0,0,0.029,0.646,0.995,0.696,0,0,0,0,0,0
56.9,0,0,0,0.028,0.632,0.992,0.723,0,0,0,0,0,0
57,0,0,0,0.026,0.619,0.988,0.75,0,0,0,0,0,0
57.1,0,0,0,0.025,0.605,0.984,0.775,0,0,0,0,0,0
57.2,0,0,0,0.024,0.592,0.979,0.799,0,0,0,0,0,0
57.3,0,0,0,0.023,0.578,0.974,0.822,0,0,0,0,0,0
57.4,0,0,0,0.023,0.565,0.968,0.843,0,0,0,0,0,0
57.5,0,0,0,0.022,0.553,0.962,0.863,0,0,0,0,0,0
57.6,0,0,0,0.021,0.54,0.955,0.882,0,0,0,0,0,0
57.7,0,0,0,0.02,0.527,0.948,0.899,0,0,0,0,0,0
57.8,0,0,0,0.019,0.515,0.941,0.915,0,0,0,0,0,0
57.9,0,0,0,0.019,0.503,0.933,0.93,0,0,0,0,0,0
58,0,0,0,0.018,0.491,0.925,0.943,0,0,0,0,0,0
58.1,0,0,0,0.017,0.48,0.917,0.955,0,0,0,0,0,0
58.2,0,0,0,0.016,0.468,0.908,0.965,0,0,0,0,0,0
58.3,0,0,0,0.016,0.457,0.899,0.974,0,0,0,0,0,0
58.4,0,0,0,0.015,0.446,0.89,0.981,0,0,0,0,0,0
58.5,0,0,0,0.015,0.435,0.881,0.987,0.001,0,0,0,0,0
58.6,0,0,0,0.014,0.425,0.871,0.992,0.001,0,0,0,0,0
58.7,0,0,0,0.013,0.414,0.861,0.996,0.001,0,0,0,0,0
58.8,0,0,0,0.013,0.404,0.851,0.998,0.001,0,0,0,0,0
58.9,0,0,0,0.012,0.394,0.841,1,0.001,0,0,0,0,0
59,0,0,0,0.012,0.385,0.831,1,0.002,0,0,0,0,0
59.1,0,0,0,0.012,0.375,0.821,0.999,0.002,0,0,0,0,0
59.2,0,0,0,0.011,0.366,0.811,0.997,0.002,0,0,0,0,0
59.3,0,0,0,0.011,0.357,0.8,0.995,0.003,0,0,0,0,0
59.4,0,0,0,0.01,0.348,0.79,0.991,0.003,0,0,0,0,0
59.5,0,0,0,0.01,0.339,0.779,0.986,0.004,0,0,0,0,0
59.6,0,0,0,0.009,0.331,0.769,0.981,0.004,0,0,0,0,0
59.7,0,0,0,0.009,0.323,0.758,0.975,0.005,0,0,0,0,0
59.8,0,0,0,0.009,0.314,0.748,0.968,0.006,0,0,0,0,0
59.9,0,0,0,0.008,0.306,0.737,0.961,0.007,0,0,0,0,0
60,0,0,0,0.008,0.299,0.726,0.952,0.008,0,0,0,0,0
60.1,0,0,0,0.008,0.291,0.716,0.944,0.009,0,0,0,0,0
60.2,0,0,0,0.007,0.284,0.705,0.935,0.01,0,0,0,0,0
60.3,0,0,0,0.007,0.277,0.695,0.925,0.012,0,0,0,0,0
60.4,0,0,0,0.007,0.27,0.684,0.915,0.014,0,0,0,0,0
60.5,0,0,0,0.007,0.263,0.674,0.905,0.015,0,0,0,0,0
60.6,0,0,0,0.006,0.256,0.664,0.894,0.017,0,0,0,0,0
60.7,0,0,0,0.006,0.25,0.653,0.883,0.02,0,0,0,0,0
60.8,0,0,0,0.006,0.243,0.643,0.871,0.022,0,0,0,0,0
60.9,0,0,0,0.006,0.237,0.633,0.86,0.025,0,0,0,0,0
61,0,0,0,0.005,0.231,0.623,0.848,0.028,0,0,0,0,0
61.1,0,0,0,0.005,0.225,0.613,0.836,0.031,0,0,0,0,0
61.2,0,0,0,0.005,0.219,0.603,0.824,0.034,0,0,0,0,0
61.3,0,0,0,0.005,0.214,0.593,0.811,0.038,0,0,0,0,0
61.4,0,0,0,0.005,0.208,0.584,0.799,0.042,0,0,0,0,0
61.5,0,0,0,0.004,0.203,0.574,0.786,0.047,0,0,0,0,0
61.6,0,0,0,0.004,0.198,0.564,0.774,0.051,0,0,0,0,0
61.7,0,0,0,0.004,0.192,0.555,0.761,0.056,0.001,0,0,0,0
61.8,0,0,0,0.004,0.187,0.546,0.749,0.062,0.001,0,0,0,0
61.9,0,0,0,0.004,0.183,0.537,0.736,0.068,0.001,0,0,0,0
62,0,0,0,0.004,0.178,0.527,0.723,0.074,0.001,0,0,0,0
62.1,0,0,0,0.004,0.173,0.518,0.711,0.08,0.001,0,0,0,0
62.2,0,0,0,0.003,0.169,0.51,0.698,0.087,0.002,0.001,0,0,0
62.3,0,0,0,0.003,0.165,0.501,0.686,0.094,0.002,0.001,0,0,0
62.4,0,0,0,0.003,0.16,0.492,0.673,0.102,0.002,0.001,0,0,0
62.5,0,0,0,0.003,0.156,0.484,0.661,0.11,0.003,0.001,0,0,0
62.6,0,0,0,0.003,0.152,0.475,0.649,0.118,0.003,0.001,0,0,0
62.7,0,0,0,0.003,0.148,0.467,0.636,0.127,0.004,0.002,0,0,0
62.8,0,0,0,0.003,0.144,0.459,0.624,0.136,0.005,0.002,0,0,0
62.9,0,0,0,0.003,0.141,0.451,0.612,0.146,0.006,0.002,0,0,0
63,0,0,0,0.002,0.137,0.443,0.601,0.156,0.007,0.003,0,0,0
63.1,0,0,0,0.002,0.133,0.435,0.589,0.166,0.008,0.003,0,0,0
63.2,0,0,0,0.002,0.13,0.427,0.577,0.177,0.01,0.004,0,0,0
63.3,0,0,0,0.002,0.127,0.42,0.566,0.188,0.011,0.005,0,0,0
63.4,0,0,0,0.002,0.123,0.412,0.555,0.2,0.013,0.006,0,0,0
63.5,0,0,0,0.002,0.12,0.405,0.544,0.212,0.015,0.006,0,0,0
63.6,0,0,0,0.002,0.117,0.397,0.533,0.224,0.017,0.008,0,0,0
63.7,0,0,0,0.002,0.114,0.39,0.522,0.236,0.02,0.009,0,0,0
63.8,0,0,0,0.002,0.111,0.383,0.511,0.249,0.023,0.01,0,0,0
63.9,0,0,0,0.002,0.108,0.376,0.501,0.262,0.026,0.012,0,0,0
64,0,0,0,0.002,0.105,0.369,0.49,0.276,0.029,0.014,0,0,0
64.1,0,0,0,0.002,0.102,0.363,0.48,0.29,0.033,0.016,0,0,0
64.2,0,0,0,0.002,0.1,0.356,0.47,0.304,0.038,0.018,0,0,0
64.3,0,0,0,0.001,0.097,0.35,0.46,0.318,0.042,0.02,0,0,0
64.4,0,0,0,0.001,0.095,0.343,0.451,0.332,0.047,0.023,0,0,0
64.5,0,0,0,0.001,0.092,0.337,0.441,0.347,0.053,0.026,0,0,0
64.6,0,0,0,0.001,0.09,0.331,0.432,0.362,0.058,0.029,0,0,0
64.7,0,0,0,0.001,0.087,0.325,0.423,0.377,0.065,0.033,0,0,0
64.8,0,0,0,0.001,0.085,0.319,0.414,0.392,0.072,0.037,0,0,0
64.9,0,0,0,0.001,0.083,0.313,0.405,0.407,0.079,0.041,0,0,0
65,0,0,0,0.001,0.081,0.307,0.396,0.423,0.087,0.046,0,0,0
65.1,0,0,0,0.001,0.079,0.301,0.388,0.438,0.095,0.051,0,0,0
65.2,0,0,0,0.001,0.077,0.296,0.379,0.454,0.104,0.056,0,0,0
65.3,0,0,0,0.001,0.075,0.29,0.371,0.47,0.113,0.062,0,0,0
65.4,0,0,0,0.001,0.073,0.285,0.363,0.485,0.123,0.068,0,0,0
65.5,0,0,0,0.001,0.071,0.28,0.355,0.501,0.133,0.075,0,0,0
65.6,0,0,0,0.001,0.069,0.274,0.347,0.517,0.144,0.082,0,0,0
65.7,0,0,0,0.001,0.067,0.269,0.34,0.532,0.155,0.089,0,0,0
65.8,0,0,0,0.001,0.065,0.264,0.332,0.548,0.167,0.097,0,0,0
65.9,0,0,0,0.001,0.064,0.259,0.325,0.563,0.179,0.106,0,0,0
66,0,0,0,0.001,0.062,0.254,0.318,0.579,0.192,0.115,0,0,0
66.1,0,0,0,0.001,0.06,0.25,0.311,0.594,0.205,0.124,0,0,0
66.2,0,0,0,0.001,0.059,0.245,0.304,0.609,0.219,0.134,0,0,0
66.3,0,0,0,0.001,0.057,0.24,0.297,0.624,0.233,0.144,0,0,0
66.4,0,0,0,0.001,0.056,0.236,0.291,0.639,0.247,0.155,0,0,0
66.5,0,0,0,0.001,0.054,0.231,0.284,0.654,0.262,0.166,0,0,0
66.6,0,0,0,0.001,0.053,0.227,0.278,0.669,0.278,0.177,0,0,0
66.7,0,0,0,0.001,0.052,0.223,0.272,0.683,0.293,0.189,0,0,0
66.8,0,0,0,0.001,0.05,0.219,0.266,0.697,0.309,0.202,0,0,0
66.9,0,0,0,0.001,0.049,0.214,0.26,0.711,0.326,0.214,0,0,0
67,0,0,0,0.001,0.048,0.21,0.254,0.725,0.342,0.228,0,0,0
67.1,0,0,0,0,0.046,0.206,0.248,0.738,0.359,0.241,0,0,0
67.2,0,0,0,0,0.045,0.203,0.243,0.751,0.376,0.255,0,0,0
67.3,0,0,0,0,0.044,0.199,0.237,0.764,0.393,0.27,0,0,0
67.4,0,0,0,0,0.043,0.195,0.232,0.776,0.411,0.284,0,0,0
67.5,0,0,0,0,0.042,0.191,0.227,0.789,0.428,0.299,0,0,0
67.6,0,0,0,0,0.041,0.188,0.222,0.801,0.446,0.314,0,0,0
67.7,0,0,0,0,0.04,0.184,0.217,0.812,0.464,0.33,0,0,0
67.8,0,0,0,0,0.039,0.181,0.212,0.823,0.482,0.346,0,0,0
67.9,0,0,0,0,0.038,0.177,0.207,0.834,0.5,0.362,0,0,0
68,0,0,0,0,0.037,0.174,0.203,0.845,0.517,0.378,0,0,0
68.1,0,0,0,0,0.036,0.171,0.198,0.855,0.535,0.394,0,0,0
68.2,0,0,0,0,0.035,0.167,0.194,0.865,0.553,0.411,0,0,0
68.3,0,0,0,0,0.034,0.164,0.189,0.875,0.571,0.427,0,0,0
68.4,0,0,0,0,0.033,0.161,0.185,0.884,0.588,0.444,0,0,0
68.5,0,0,0,0,0.032,0.158,0.181,0.893,0.605,0.461,0,0,0
68.6,0,0,0,0,0.031,0.155,0.177,0.901,0.623,0.478,0,0,0
68.7,0,0,0,0,0.03,0.152,0.173,0.909,0.64,0.494,0,0,0
68.8,0,0,0,0,0.03,0.149,0.169,0.917,0.656,0.511,0,0,0
68.9,0,0,0,0,0.029,0.146,0.165,0.924,0.673,0.528,0,0,0
69,0,0,0,0,0.028,0.144,0.161,0.932,0.689,0.545,0,0,0
69.1,0,0,0,0,0.027,0.141,0.158,0.938,0.705,0.562,0,0,0
69.2,0,0,0,0,0.027,0.138,0.154,0.944,0.721,0.578,0,0,0
69.3,0,0,0,0,0.026,0.135,0.15,0.95,0.736,0.595,0,0,0
69.4,0,0,0,0,0.025,0.133,0.147,0.956,0.751,0.611,0,0,0
69.5,0,0,0,0,0.025,0.13,0.144,0.961,0.765,0.627,0.001,0,0
69.6,0,0,0,0,0.024,0.128,0.14,0.966,0.78,0.643,0.001,0,0
69.7,0,0,0,0,0.023,0.125,0.137,0.971,0.793,0.659,0.001,0,0
69.8,0,0,0,0,0.023,0.123,0.134,0.975,0.807,0.674,0.001,0,0
69.9,0,0,0,0,0.022,0.121,0.131,0.979,0.82,0.69,0.001,0,0
70,0,0,0,0,0.022,0.118,0.128,0.982,0.832,0.705,0.001,0,0
70.1,0,0,0,0,0.021,0.116,0.125,0.985,0.844,0.72,0.001,0,0
70.2,0,0,0,0,0.02,0.114,0.122,0.988,0.856,0.734,0.001,0,0
70.3,0,0,0,0,0.02,0.112,0.12,0.991,0.867,0.748,0.002,0,0
70.4,0,0,0,0,0.019,0.11,0.117,0.993,0.878,0.762,0.002,0,0
70.5,0,0,0,0,0.019,0.108,0.114,0.995,0.888,0.775,0.002,0,0
70.6,0,0,0,0,0.018,0.105,0.112,0.996,0.898,0.789,0.002,0,0
70.7,0,0,0,0,0.018,0.103,0.109,0.998,0.907,0.801,0.003,0,0
70.8,0,0,0,0,0.017,0.101,0.107,0.999,0.916,0.814,0.003,0,0
70.9,0,0,0,0,0.017,0.1,0.104,0.999,0.925,0.826,0.003,0,0
71,0,0,0,0,0.017,0.098,0.102,1,0.933,0.838,0.004,0,0
71.1,0,0,0,0,0.016,0.096,0.099,1,0.94,0.849,0.004,0,0
71.2,0,0,0,0,0.016,0.094,0.097,1,0.947,0.86,0.005,0,0
71.3,0,0,0,0,0.015,0.092,0.095,0.999,0.954,0.87,0.005,0,0
71.4,0,0,0,0,0.015,0.09,0.093,0.999,0.96,0.88,0.006,0,0
71.5,0,0,0,0,0.014,0.089,0.091,0.998,0.966,0.89,0.007,0,0
71.6,0,0,0,0,0.014,0.087,0.089,0.997,0.971,0.899,0.007,0,0
71.7,0,0,0,0,0.014,0.085,0.087,0.995,0.975,0.908,0.008,0,0
71.8,0,0,0,0,0.013,0.084,0.085,0.994,0.98,0.916,0.009,0.001,0
71.9,0,0,0,0,0.013,0.082,0.083,0.992,0.984,0.924,0.01,0.001,0
72,0,0,0,0,0.013,0.081,0.081,0.99,0.987,0.932,0.011,0.001,0
72.1,0,0,0,0,0.012,0.079,0.079,0.988,0.99,0.939,0.012,0.001,0
72.2,0,0,0,0,0.012,0.077,0.077,0.985,0.993,0.946,0.013,0.001,0
72.3,0,0,0,0,0.012,0.076,0.075,0.982,0.995,0.952,0.015,0.001,0.001
72.4,0,0,0,0,0.011,0.075,0.074,0.979,0.997,0.958,0.016,0.001,0.001
72.5,0,0,0,0,0.011,0.073,0.072,0.976,0.998,0.963,0.018,0.002,0.001
72.6,0,0,0,0,0.011,0.072,0.07,0.973,0.999,0.968,0.019,0.002,0.001
72.7,0,0,0,0,0.011,0.07,0.069,0.97,1,0.973,0.021,0.002,0.001
72.8,0,0,0,0,0.01,0.069,0.067,0.966,1,0.977,0.023,0.002,0.001
72.9,0,0,0,0,0.01,0.068,0.066,0.962,1,0.981,0.025,0.003,0.001
73,0,0,0,0,0.01,0.066,0.064,0.958,1,0.985,0.027,0.003,0.001
73.1,0,0,0,0,0.009,0.065,0.063,0.954,0.999,0.988,0.029,0.003,0.002
73.2,0,0,0,0,0.009,0.064,0.061,0.95,0.998,0.991,0.032,0.004,0.002
73.3,0,0,0,0,0.009,0.063,0.06,0.946,0.996,0.993,0.034,0.004,0.002
73.4,0,0,0,0,0.009,0.061,0.058,0.941,0.995,0.995,0.037,0.005,0.002
73.5,0,0,0,0,0.009,0.06,0.057,0.937,0.993,0.997,0.04,0.006,0.003
73.6,0,0,0,0,0.008,0.059,0.056,0.932,0.99,0.998,0.043,0.006,0.003
73.7,0,0,0,0,0.008,0.058,0.055,0.927,0.988,0.999,0.046,0.007,0.003
73.8,0,0,0,0,0.008,0.057,0.053,0.922,0.985,1,0.049,0.008,0.004
73.9,0,0,0,0,0.008,0.056,0.052,0.917,0.982,1,0.053,0.009,0.004
74,0,0,0,0,0.007,0.055,0.051,0.912,0.979,1,0.056,0.01,0.004
74.1,0,0,0,0,0.007,0.054,0.05,0.907,0.975,1,0.06,0.011,0.005
74.2,0,0,0,0,0.007,0.053,0.049,0.901,0.971,0.999,0.064,0.012,0.005
74.3,0,0,0,0,0.007,0.052,0.048,0.896,0.967,0.998,0.069,0.013,0.006
74.4,0,0,0,0,0.007,0.051,0.046,0.89,0.963,0.997,0.073,0.014,0.007
74.5,0,0,0,0,0.007,0.05,0.045,0.885,0.958,0.996,0.078,0.016,0.007
74.6,0,0,0,0,0.006,0.049,0.044,0.879,0.954,0.994,0.082,0.017,0.008
74.7,0,0,0,0,0.006,0.048,0.043,0.873,0.949,0.992,0.087,0.019,0.009
74.8,0,0,0,0,0.006,0.047,0.042,0.867,0.944,0.99,0.093,0.021,0.01
74.9,0,0,0,0,0.006,0.046,0.041,0.862,0.939,0.987,0.098,0.023,0.011
75,0,0,0,0,0.006,0.045,0.04,0.856,0.933,0.984,0.104,0.025,0.012
75.1,0,0,0,0,0.006,0.044,0.039,0.85,0.928,0.981,0.11,0.027,0.013
75.2,0,0,0,0,0.005,0.043,0.039,0.844,0.922,0.978,0.116,0.029,0.014
75.3,0,0,0,0,0.005,0.043,0.038,0.838,0.917,0.975,0.122,0.032,0.015
75.4,0,0,0,0,0.005,0.042,0.037,0.831,0.911,0.971,0.129,0.034,0.016
75.5,0,0,0,0,0.005,0.041,0.036,0.825,0.905,0.967,0.135,0.037,0.018
75.6,0,0,0,0,0.005,0.04,0.035,0.819,0.898,0.963,0.142,0.04,0.019
75.7,0,0,0,0,0.005,0.039,0.034,0.813,0.892,0.959,0.149,0.043,0.021
75.8,0,0,0,0,0.005,0.039,0.034,0.807,0.886,0.955,0.157,0.046,0.022
75.9,0,0,0,0,0.005,0.038,0.033,0.8,0.879,0.95,0.164,0.05,0.024
76,0,0,0,0,0.004,0.037,0.032,0.794,0.873,0.946,0.172,0.053,0.026
76.1,0,0,0,0,0.004,0.036,0.031,0.788,0.866,0.941,0.18,0.057,0.028
76.2,0,0,0,0,0.004,0.036,0.031,0.781,0.86,0.936,0.188,0.061,0.03
76.3,0,0,0,0,0.004,0.035,0.03,0.775,0.853,0.931,0.196,0.066,0.032
76.4,0,0,0,0,0.004,0.034,0.029,0.769,0.846,0.925,0.205,0.07,0.035
76.5,0,0,0,0,0.004,0.034,0.029,0.762,0.839,0.92,0.213,0.075,0.037
76.6,0,0,0,0,0.004,0.033,0.028,0.756,0.832,0.915,0.222,0.08,0.04
76.7,0,0,0,0,0.004,0.032,0.027,0.75,0.825,0.909,0.231,0.085,0.042
76.8,0,0,0,0,0.004,0.032,0.027,0.743,0.818,0.903,0.24,0.09,0.045
76.9,0,0,0,0,0.003,0.031,0.026,0.737,0.811,0.897,0.25,0.095,0.048
77,0,0,0,0,0.003,0.031,0.025,0.731,0.804,0.892,0.259,0.101,0.051
77.1,0,0,0,0,0.003,0.03,0.025,0.724,0.797,0.886,0.269,0.107,0.055
77.2,0,0,0,0,0.003,0.029,0.024,0.718,0.79,0.879,0.279,0.113,0.058
77.3,0,0,0,0,0.003,0.029,0.024,0.712,0.782,0.873,0.289,0.12,0.062
77.4,0,0,0,0,0.003,0.028,0.023,0.705,0.775,0.867,0.299,0.126,0.066
77.5,0,0,0,0,0.003,0.028,0.023,0.699,0.768,0.861,0.309,0.133,0.069
77.6,0,0,0,0,0.003,0.027,0.022,0.693,0.761,0.854,0.319,0.14,0.074
77.7,0,0,0,0,0.003,0.027,0.022,0.686,0.754,0.848,0.33,0.147,0.078
77.8,0,0,0,0,0.003,0.026,0.021,0.68,0.746,0.841,0.341,0.155,0.082
77.9,0,0,0,0,0.003,0.026,0.021,0.674,0.739,0.835,0.351,0.162,0.087
78,0,0,0,0,0.003,0.025,0.02,0.668,0.732,0.828,0.362,0.17,0.092
78.1,0,0,0,0,0.003,0.025,0.02,0.661,0.725,0.822,0.373,0.178,0.096
78.2,0,0,0,0,0.002,0.024,0.019,0.655,0.717,0.815,0.384,0.187,0.102
78.3,0,0,0,0,0.002,0.024,0.019,0.649,0.71,0.808,0.395,0.195,0.107
78.4,0,0,0,0,0.002,0.023,0.018,0.643,0.703,0.802,0.406,0.204,0.112
78.5,0,0,0,0,0.002,0.023,0.018,0.637,0.696,0.795,0.417,0.213,0.118
78.6,0,0,0,0,0.002,0.022,0.018,0.631,0.689,0.788,0.429,0.222,0.124
78.7,0,0,0,0,0.002,0.022,0.017,0.625,0.681,0.781,0.44,0.231,0.129
78.8,0,0,0,0,0.002,0.022,0.017,0.619,0.674,0.774,0.451,0.241,0.136
78.9,0,0,0,0,0.002,0.021,0.016,0.613,0.667,0.768,0.463,0.251,0.142
79,0,0,0,0,0.002,0.021,0.016,0.607,0.66,0.761,0.474,0.26,0.148
79.1,0,0,0,0,0.002,0.02,0.016,0.601,0.653,0.754,0.485,0.27,0.155
79.2,0,0,0,0,0.002,0.02,0.015,0.595,0.646,0.747,0.497,0.281,0.162
79.3,0,0,0,0,0.002,0.02,0.015,0.589,0.639,0.74,0.508,0.291,0.169
79.4,0,0,0,0,0.002,0.019,0.015,0.583,0.632,0.733,0.52,0.301,0.176
79.5,0,0,0,0,0.002,0.019,0.014,0.577,0.625,0.727,0.531,0.312,0.183
